115	8043
115	8295
115	8317
115	10694
115	12162
115	14160
115	14223
115	15062
115	16636
115	16854
115	16964
115	19882
115	20571
115	21914
115	23242
115	24035
115	25703
115	26077
116	2016
116	3685
116	8316
116	11382
116	11414
116	13765
116	21179
116	22749
116	24542
116	26188
117	2355
117	4532
117	7181
117	11285
117	16934
117	17697
117	19845
117	21408
117	24190
117	24462
117	26013
118	7390
118	13194
119	4411
119	8801
120	3708
120	5451
120	11136
120	14072
121	5317
121	9886
121	14388
121	18366
121	21947
121	21957
122	11889
122	18455
122	25043
123	15035
123	23117
123	25885
124	4063
124	5259
124	16636
124	20024
124	23847
124	24897
125	1836
125	2702
125	7446
125	10983
125	24228
126	1828
126	2077
126	2183
126	5345
126	8363
126	23967
126	24525
127	5718
128	599
128	2170
128	20070
128	20116
129	11329
129	11535
129	14525
129	18951
130	205
130	10559
131	394
131	24546
132	6130
132	27167
133	4573
133	4979
133	6432
133	17283
133	18303
134	8140
134	8600
134	24850
135	5167
135	7014
135	25114
136	11099
136	26074
137	3521
137	17018
137	20295
138	2420
138	16244
139	3889
139	5665
139	7663
139	9336
139	14489
139	16138
139	18388
139	18461
139	23777
140	19213
140	22819
140	23164
141	12618
141	19126
142	7312
142	12559
142	13526
142	15645
142	25071
142	26250
142	26878
143	907
143	12844
144	6269
144	8199
144	10339
144	13633
144	25808
145	3406
145	10595
145	26227
146	177
146	1448
146	4821
146	6278
146	7803
146	15505
146	16179
146	19286
146	20272
146	21844
146	21930
146	24398
146	26209
147	10402
147	18980
147	21439
148	8387
148	26770
149	838
149	4440
149	5663
149	6780
149	17430
149	17533
149	17732
150	3158
150	3930
151	293
151	23639
152	770
152	4173
153	9028
154	1808
154	3790
154	18617
154	20450
154	25613
155	5009
155	8171
155	22226
156	1249
156	1308
156	8069
156	8364
156	8728
156	17304
156	26177
157	13286
158	23275
159	900
159	4702
159	14365
159	16173
159	17695
159	25644
160	17015
161	2021
161	2542
161	16111
161	19575
162	588
162	2353
162	2653
162	18418
163	5006
163	14413
164	14638
164	15597
164	24086
165	2152
165	7219
165	9414
165	15754
165	21599
165	24969
166	4477
166	8745
166	8887
166	18490
166	18564
166	22287
166	24601
166	25347
167	4532
167	10819
168	4009
168	15300
169	11837
170	683
170	8914
170	10074
170	25277
171	11031
171	17187
171	22617
172	4871
172	4881
172	6155
172	6638
172	8942
172	9077
172	9219
172	9247
172	9846
172	11876
172	12149
172	13523
172	16876
172	19159
172	19503
172	20061
172	22594
172	23584
172	23769
172	26889
172	27115
173	2456
173	13050
173	15246
173	16658
173	24628
174	4381
174	6401
174	9136
175	386
175	1649
175	2705
175	3741
175	7165
175	7694
175	8053
175	8766
175	10712
175	11434
175	14283
175	14319
175	15507
175	21910
175	24903
175	24980
175	25233
176	1497
176	1708
176	3775
176	3936
176	12158
176	13850
176	15798
176	19497
176	22206
177	146
177	15505
178	24523
178	25350
179	5251
179	12128
179	13063
179	20133
180	2974
180	8959
180	17697
180	18729
180	18827
180	20319
180	21408
180	21771
180	23921
180	25066
180	26712
181	18806
181	22028
181	22163
182	4234
182	11285
182	16385
182	17340
182	19602
182	22870
182	25979
183	367
183	2681
183	4187
183	4908
183	5301
183	7320
183	8771
183	9076
183	11801
183	12121
183	12131
183	12411
183	12437
183	13234
183	13708
183	13883
183	13990
183	19357
183	20337
183	21747
183	23124
183	23723
183	26158
183	26918
183	27070
184	2502
184	7347
184	9168
184	10794
184	12395
184	14883
185	2878
185	6492
186	15238
186	16792
186	24968
187	2962
187	4540
187	14942
187	15471
187	26144
188	6191
189	3043
189	5332
189	5445
189	5695
189	6088
189	6728
189	14124
189	19316
189	20633
189	25104
190	7956
190	15967
190	25251
191	5701
191	21035
192	25908
193	7114
193	14656
193	19393
193	21024
193	22340
194	13762
194	16216
195	1919
195	3398
195	4298
195	4705
195	6783
195	8467
195	9421
195	9513
195	9884
195	10575
195	10850
195	11091
195	12835
195	17106
195	17595
195	18025
195	20111
196	5921
196	13432
196	13546
196	14373
196	15598
196	19239
196	26126
197	672
197	9716
197	26055
198	3421
198	6927
198	10436
198	16792
198	21723
199	4159
199	13010
199	23245
200	9625
200	15455
201	8428
201	23863
202	9396
202	25606
203	2536
203	3975
203	17812
204	1298
204	1325
204	5706
204	6175
204	6733
204	24805
204	25451
205	130
205	4539
205	10559
206	2991
206	5122
206	5244
206	12182
206	13359
206	23974
206	26161
207	2404
207	7203
207	19434
208	8141
208	22676
208	25488
209	3434
209	6642
209	14156
210	1295
210	18574
211	9372
212	648
212	8108
212	12288
212	17279
212	22941
212	26853
213	886
213	9934
213	24213
213	24494
213	26439
214	2429
214	2633
214	11462
214	13702
214	16565
215	10086
216	11495
216	13294
216	17388
217	4031
217	11742
217	14770
217	22484
217	25280
217	26629
218	1895
218	5753
218	5917
218	6033
218	6757
218	7018
218	9131
218	12613
218	13604
218	13674
218	16952
218	20409
218	22519
218	22802
218	23286
219	14164
220	19800
221	301
221	12205
221	24303
221	25095
222	10215
222	14243
222	14252
222	15525
222	17567
222	18175
222	21236
222	26866
223	1437
223	22980
224	13780
224	21070
225	8220
225	20937
226	1953
226	12339
226	17011
226	24601
227	19543
227	25359
228	21241
229	13429
230	20452
231	2745
231	12276
232	948
232	2780
232	10021
232	10643
232	16401
232	17864
232	19587
232	21046
232	21659
232	23775
233	8426
233	10237
234	18975
235	12272
235	17265
236	1367
236	3284
236	4645
236	13716
236	14851
236	16123
236	16419
236	16640
236	16803
236	23767
236	26763
237	309
237	16571
237	18247
238	7978
238	23354
239	2421
239	3417
239	8361
239	8978
239	13034
239	14211
239	21753
239	22755
240	4945
240	12875
241	6845
241	21919
241	26984
242	18958
243	7097
243	24842
244	1428
244	1552
244	3304
244	5596
244	5774
244	8714
244	12136
244	12381
244	12538
244	13380
244	14466
244	15175
244	15961
244	16493
244	19494
244	20695
244	22051
245	3532
245	11554
245	13031
245	15461
245	15692
245	24010
246	818
246	3370
246	4498
246	4864
246	6044
246	9687
246	10643
246	12003
246	12766
246	14065
246	14520
246	15385
246	16930
246	18163
246	18864
246	20233
246	20935
246	23385
246	26218
246	27196
247	6626
247	8801
247	17698
247	22843
247	23857
248	3562
248	10714
249	4773
249	8259
249	14378
249	16666
249	22011
249	26447
250	933
251	763
251	1440
251	5427
251	13178
251	19624
251	19877
251	22285
251	25198
252	7988
252	18336
252	18836
253	20447
253	21153
253	26804
254	8657
254	9486
254	11464
255	3939
255	7407
255	21622
256	1127
256	1446
256	2097
256	4581
256	6142
256	7111
256	7118
256	7928
256	9455
256	9702
256	10463
256	10704
256	10932
256	14320
256	15346
256	15647
256	15852
256	16429
256	17744
256	18027
256	18298
256	19237
256	20020
256	23046
256	24871
256	26733
257	1603
257	6559
257	13921
257	14704
257	20120
257	23558
257	25145
258	6792
258	11677
258	25019
259	18715
260	16932
260	18172
260	21103
260	27077
261	733
261	2376
261	2992
261	3903
261	5332
261	5942
261	6088
261	6908
261	9619
261	9689
261	10324
261	10727
261	12097
261	14176
261	19799
261	20069
261	20185
261	20613
261	20644
261	21539
261	22894
261	24165
261	25104
262	18124
263	22869
264	4461
264	4996
264	6969
264	7356
264	8197
264	17510
264	18007
264	20661
264	20677
264	25993
265	1478
266	16707
266	20306
267	12183
267	12407
267	13618
267	15408
267	22092
268	2172
268	5027
268	5440
268	5823
268	8887
268	10380
268	12230
268	16204
268	16354
268	17439
268	18535
268	19248
268	19544
268	21470
268	21988
268	22251
268	27011
268	27029
269	11393
269	17656
269	21415
270	7532
270	7789
270	10028
270	19078
270	25638
271	4445
271	19801
271	21590
272	13969
272	21550
273	3669
273	7707
273	21593
274	12042
274	13749
274	14482
274	16270
274	19096
274	20688
274	21401
274	26242
275	6399
275	7697
275	8525
275	16235
276	10577
276	15348
276	24601
277	5455
277	7278
277	13015
277	14152
277	19725
277	25057
277	26285
277	26437
278	13724
279	1745
279	8312
279	10610
279	12821
279	12964
279	15667
279	17542
279	22909
280	1530
280	10168
280	11515
280	13031
280	17008
280	19682
280	27027
281	2320
281	2734
281	4886
281	5195
281	8313
281	10698
281	11303
281	12234
281	13917
281	14138
281	14176
281	14428
281	18942
281	20061
281	21055
281	22340
281	23326
281	23879
281	24537
281	25191
281	25440
282	5266
282	21604
283	14996
283	17477
283	22465
283	23970
284	18383
284	24102
284	24601
285	10872
285	11740
285	16937
285	19409
285	22059
286	20013
287	21310
287	24939
288	4540
288	6502
288	16915
288	19144
288	19176
288	19338
288	19944
288	21823
288	23921
289	4565
289	5080
289	13095
289	14045
289	16108
289	17385
290	11275
290	23908
291	6991
292	3984
293	151
293	2625
293	20284
293	23639
294	18493
295	1844
295	26873
296	672
297	3605
297	4176
298	15987
298	17484
299	5408
300	4122
301	221
301	12205
301	24303
301	25095
302	12319
303	658
303	1242
303	2220
303	3274
303	3722
303	5250
303	5326
303	8736
303	8983
303	9277
303	10919
303	10998
303	11596
303	12691
303	14907
303	15523
303	17681
303	18236
303	18333
303	18609
303	18980
303	19780
303	23835
303	24832
303	24903
303	25824
303	26987
303	27153
304	9419
304	16372
304	26275
305	3169
305	11953
305	17444
306	1207
306	1212
306	5961
306	11031
306	14279
306	14617
306	14686
306	20350
306	23985
307	19013
308	2220
308	9412
308	17132
308	17576
309	237
309	658
309	1794
309	6647
309	7562
309	9619
309	14899
309	16571
309	17093
309	17204
309	18247
309	21760
309	24253
309	25357
310	1552
310	5774
310	12538
311	7805
311	12213
311	15111
311	24070
312	611
312	1546
312	2394
312	2845
312	3083
312	4465
312	5410
312	5536
312	7089
312	20165
312	22031
312	25851
312	25864
313	7017
313	23620
314	1495
314	16637
314	23962
315	8256
315	20347
316	4790
316	12280
316	14193
316	24389
316	24639
316	25834
317	14721
318	21515
318	23135
319	1400
319	2308
319	2719
319	3116
319	4478
319	5718
319	6167
319	6285
319	6683
319	6797
319	7957
319	8507
319	8596
319	10920
319	12165
319	12490
319	13094
319	14209
319	14913
319	15350
319	15668
319	20130
319	20639
319	23760
319	24325
319	25580
319	26505
319	26901
319	27091
320	4131
320	7034
320	24814
321	16866
322	7945
322	10436
322	18105
322	18469
322	25234
322	25413
322	26905
323	955
323	2859
323	3686
323	13589
323	15120
323	17730
323	17921
323	25357
324	2650
324	4408
324	12207
324	21683
325	6892
325	13877
325	19555
326	23
326	1326
326	4282
326	12880
326	17275
327	1059
327	4507
327	7031
327	9771
327	14738
327	18698
327	22650
327	26150
328	3836
328	20565
329	7830
329	8859
330	507
330	11335
330	20376
331	752
331	1011
331	2783
331	3328
331	4158
331	9842
331	18117
331	21297
331	25727
332	7506
333	19067
333	21579
334	5026
334	13512
334	17514
335	11863
335	18318
335	24496
335	24685
336	3633
336	4228
336	6086
336	16128
336	21011
336	21280
336	24700
336	25049
336	25574
337	1146
337	4452
337	4936
337	6592
337	7994
338	20408
339	14205
340	4653
340	5185
340	6608
340	17648
340	18796
340	22232
341	3836
341	9485
341	10506
341	16363
342	25777
343	13031
343	25469
344	9028
344	15418
345	10180
345	19723
345	26110
346	3069
346	21800
346	24584
347	2075
347	9486
347	10106
348	6451
348	7317
348	7888
348	10590
348	10743
348	12492
348	13008
348	17830
348	18435
348	23924
348	24300
348	25567
348	26467
349	3074
349	3548
349	6046
349	14097
349	16370
350	3807
350	9786
350	22716
351	3869
351	26199
352	19872
352	26827
353	5408
353	9176
353	15938
354	9175
354	20182
354	21773
355	6839
356	15782
356	16018
356	17479
356	19754
356	20315
356	22324
357	14461
358	15287
358	24988
359	22347
360	4069
360	13293
361	3087
361	5488
361	5664
361	11768
361	15088
361	17268
361	17510
361	18021
361	21268
361	21283
361	22181
361	25540
361	25948
362	627
362	19037
363	2591
363	4480
363	11900
363	14961
363	16984
364	7526
364	21435
364	23428
365	4979
365	8438
365	14753
365	17341
365	21190
365	21447
365	22513
365	22647
365	25856
366	8725
366	25026
367	183
367	9076
367	11801
367	23723
368	12529
368	27194
369	6495
369	18111
370	2748
370	13516
370	14128
370	14957
370	14993
370	17021
370	17933
370	19143
370	22796
371	5606
371	8167
371	10837
371	11209
371	14023
371	14723
371	15192
371	18902
371	20997
372	11034
372	11303
372	14906
372	17248
372	22894
373	8111
374	2501
374	20899
374	25449
375	6103
375	17745
375	25166
376	5174
376	6811
376	9193
377	3902
378	17697
378	18759
378	19449
378	19525
379	1806
379	3603
379	7860
379	25716
380	7609
380	11936
381	9394
381	11675
382	15274
382	22587
383	5210
384	4297
385	3540
385	4855
386	175
386	658
386	1649
386	2705
386	3741
386	7165
386	7694
386	8053
386	8766
386	9111
386	10712
386	11434
386	14283
386	14319
386	15507
386	18333
386	18358
386	20936
386	21910
386	24903
386	24980
386	25233
387	2992
387	10082
387	12540
387	23344
387	23982
388	22220
388	25970
389	3836
390	7097
390	10611
390	18124
390	26206
391	5981
391	19676
391	22339
391	25624
391	25855
392	4323
392	21426
393	17201
393	21073
394	131
394	24546
395	658
395	4656
395	10508
395	23705
396	12800
396	13155
396	14957
397	62
397	1338
397	6190
397	7250
397	10645
397	11256
397	12194
397	12201
397	14609
397	15289
397	15681
397	18808
397	20014
397	20202
397	20389
397	20760
397	24145
397	25058
397	25759
397	26608
397	26751
397	26898
398	2198
398	3484
398	5850
398	9538
399	22783
400	8971
401	5809
401	14707
402	5794
402	9038
402	12006
402	14414
402	25648
403	2152
403	6470
403	8643
403	10490
403	12200
403	14836
403	18372
403	18951
403	19501
404	5217
404	8719
404	27175
405	940
405	1447
405	3181
405	5384
405	7592
405	8537
405	12232
405	13385
405	14540
405	15357
405	15436
405	17736
405	19097
405	19768
405	20757
405	22547
405	22633
405	22855
405	23440
405	23637
405	23836
405	26772
405	26845
405	27090
406	3531
406	20155
407	1781
407	17305
408	16081
408	20517
408	22838
409	23375
410	1931
410	4739
410	11351
410	12890
410	14333
411	7093
411	8993
411	9622
411	14680
411	17348
411	21440
411	27128
412	810
412	878
412	8559
412	23984
412	25550
413	10567
413	11485
413	16757
413	19142
413	25546
414	1250
414	8775
414	15132
414	15488
414	20340
414	22517
415	1659
415	4532
415	4908
415	8641
415	8784
415	12144
415	14337
415	23124
415	23855
415	24134
416	656
416	6906
416	9495
416	19383
417	3560
417	3614
417	4540
417	13558
417	19574
418	18608
418	21594
419	1094
419	10483
419	10837
419	13054
419	13945
419	18692
419	24523
420	12804
421	516
421	1022
421	1401
421	16320
422	10729
422	12267
423	12162
423	16927
424	12397
424	16852
425	1406
425	17075
425	21571
425	22432
426	710
426	8799
426	26404
427	1662
427	7872
427	11421
427	12989
427	13550
427	20484
427	22842
427	25407
428	5145
429	15672
430	8716
430	12613
430	24195
431	698
431	1712
431	1846
431	2610
431	4726
431	6447
431	7784
431	7857
431	8985
431	11294
431	12428
431	14806
431	15967
431	21140
431	24820
431	25003
431	25033
431	25185
432	13082
432	16470
433	6456
433	15980
433	20353
433	21787
433	24970
434	3894
434	3924
434	9845
434	26167
435	13182
435	21339
436	818
436	1420
436	3705
436	7240
436	23824
436	26056
436	26572
437	13459
438	15403
438	18917
439	2776
439	14682
440	703
440	3354
440	5334
440	8149
440	8556
440	9674
440	10453
440	13035
440	13049
440	20069
440	22894
440	26136
441	25710
441	26511
442	21608
442	26241
443	12990
443	21077
444	1480
444	8388
444	16868
444	18196
444	23897
445	20708
446	672
447	22807
448	1166
448	1413
448	3972
448	8159
448	9471
448	11838
448	12667
448	13889
448	15606
448	16427
448	19474
448	20443
448	20821
449	15284
449	19849
450	4048
450	10845
450	24688
451	2282
451	14961
451	15045
451	22269
452	4503
452	18469
453	6961
454	7251
455	21338
456	1738
456	1848
456	2130
456	2143
456	3805
456	4538
456	4619
456	10750
456	12684
456	14238
456	16837
456	20113
456	20759
456	22437
456	26751
456	26940
457	8210
458	15876
459	9379
459	10104
459	10767
459	25776
460	3056
460	5678
460	7002
460	21019
461	1121
461	2791
461	6519
461	17214
461	21455
461	24178
462	6387
462	13233
462	16912
462	17673
462	24339
462	25314
463	17214
463	21079
464	7037
465	8697
465	8801
465	9611
465	9797
465	11227
465	13724
465	14899
465	20074
465	22932
465	24657
465	24794
466	1622
466	3126
466	6330
466	8427
466	12544
466	13899
466	15409
466	25541
467	4459
467	5961
467	6430
467	6983
467	7810
467	8649
467	9911
467	13729
467	13960
467	14897
467	15101
467	15753
467	19125
467	22694
468	10480
468	19189
469	10386
469	24540
470	11289
470	18610
471	2844
471	3737
471	6788
471	24358
472	3173
472	8557
472	10602
472	18824
473	4439
473	4622
473	5588
473	14070
473	25157
474	10041
474	11478
474	14511
475	8276
475	9335
475	15166
475	18901
475	19827
475	25953
476	7413
476	11145
476	12746
476	13028
476	13053
476	14480
476	16309
476	16499
476	17035
476	20675
476	24277
476	24437
476	26548
477	10617
477	14421
477	15364
478	12074
478	14041
479	5820
479	19067
479	21610
479	25974
480	1792
480	5443
480	12740
481	1882
482	1842
482	15651
482	16933
482	21389
482	23607
483	23268
484	693
484	10191
484	12310
484	12616
484	17268
484	22800
485	1514
485	3948
485	7652
485	9923
485	21017
486	9476
486	9619
486	12260
486	24631
487	697
487	4164
487	4402
487	14637
487	16822
487	22074
488	24693
489	8842
489	9011
489	23944
490	1518
490	1532
490	2199
490	2793
490	7110
490	9232
490	10063
490	13904
490	14967
490	15900
490	15961
490	16295
490	18596
490	18716
490	19671
490	20677
490	21507
490	25719
490	27057
491	2973
492	3579
492	17950
493	19759
493	23575
494	536
494	8902
495	11888
495	15503
495	17904
495	18636
496	18257
496	24440
497	8696
497	13636
497	20998
497	26556
498	6441
498	18468
498	21749
499	9160
500	4044
500	7730
500	9283
500	23920
501	3338
501	4698
502	5463
502	15422
502	24601
503	3479
503	25065
504	21732
505	10092
505	22168
506	14591
506	15061
506	15324
507	330
507	11335
507	20376
508	18658
508	23630
509	9355
510	16768
511	3984
511	7889
511	9941
512	6974
513	4804
514	6060
514	18609
515	6639
516	421
516	1022
516	1401
516	16320
517	25059
518	26549
519	9657
519	10206
519	10448
519	10839
519	16935
519	25642
520	12671
521	1186
521	24752
522	549
522	656
522	658
522	1345
522	1704
522	2801
522	2884
522	3829
522	3901
522	5526
522	10690
522	18333
522	20404
522	21729
522	22751
522	24722
522	25712
523	1837
523	9542
523	20273
523	25418
524	1097
524	1418
524	2863
524	3310
524	3609
524	4050
524	4886
524	6808
524	7072
524	7538
524	8801
524	9689
524	11728
524	12575
524	17214
524	17336
524	18609
524	19056
524	19736
524	19857
524	20049
524	20074
524	21534
524	22446
524	22524
524	24031
524	25313
525	997
525	3359
525	5894
525	9038
525	10598
526	3705
526	5607
526	9146
526	13987
526	22985
526	26637
527	9911
527	17186
527	26307
528	6607
528	15983
529	992
529	6209
529	6630
529	8265
529	9024
529	14512
529	17037
529	24502
530	3035
530	9577
531	9513
532	994
532	7581
532	11972
532	13676
532	16086
532	16433
532	16722
532	17700
532	24585
532	24652
533	23570
534	17699
534	20495
534	22216
535	6948
535	8716
535	10877
535	12613
535	24195
536	494
536	8902
536	14664
536	26792
537	561
537	6242
537	10194
538	1998
538	15905
538	18514
539	10474
540	6916
540	15130
541	1207
542	1798
542	7898
542	8271
542	14455
543	7972
543	15147
544	4909
545	6293
545	11799
545	22670
546	11823
546	14238
546	15169
546	18827
546	21620
546	24672
546	26840
547	905
547	1322
547	2448
547	3267
547	3291
547	4447
547	5049
547	7513
547	12421
547	15084
547	16098
547	17338
547	17779
547	18163
547	20941
547	23795
548	804
548	18178
548	21361
548	21911
548	24868
549	522
549	2884
549	3901
549	21729
550	11155
550	14219
551	1893
551	11624
551	14704
552	3067
552	3418
552	12946
552	20875
553	2144
553	2972
553	6163
553	12594
553	16805
553	24074
553	24575
553	25214
554	648
554	1550
554	4246
554	4504
554	5611
554	6967
554	8108
554	8411
554	10050
554	11005
554	11743
554	12288
554	13129
554	14187
554	16676
554	17279
554	18998
554	20705
554	23536
554	25153
554	26853
555	17950
556	1302
556	3073
556	4747
556	7350
556	9194
556	9628
556	9976
556	11391
556	14093
556	17206
556	17211
556	19666
556	22631
556	25712
557	6207
557	8180
557	11160
557	13836
557	13940
557	13953
557	15957
557	19805
557	23305
557	24872
558	981
558	1373
558	2528
558	4683
558	5354
558	13355
558	24705
559	3508
559	3724
559	7258
559	18294
559	19057
560	24566
561	537
561	6242
561	10194
562	2238
562	6364
562	8285
562	17489
562	22558
562	25167
563	13113
564	13517
564	14609
565	1362
565	1972
565	2491
565	4683
565	8657
565	8689
565	9486
565	9619
565	11254
565	11303
565	11464
565	13217
565	13790
565	13863
565	16142
565	17629
565	23206
565	23208
565	23668
565	23919
565	27008
566	21220
567	23347
568	795
568	10150
568	10326
569	3482
569	9616
569	19784
570	22305
570	23809
571	2119
571	24490
572	1556
572	2127
572	3411
572	5554
572	8808
572	11867
572	14410
572	14779
572	21015
572	24363
572	24612
572	24969
572	26438
573	8775
573	18049
573	18867
573	25409
574	7229
574	26285
575	7389
575	9594
575	21378
576	5954
576	6200
576	7612
576	12675
576	13462
576	19170
577	22894
578	19972
579	22940
580	7394
580	8145
580	8801
580	12569
580	20822
580	24042
581	5216
581	7074
581	18889
582	1453
582	5545
582	7926
582	9756
582	23532
582	24225
582	24284
582	24769
583	5963
583	9619
583	19234
583	20944
584	8279
585	3992
585	8378
585	13780
585	17082
585	19931
585	20288
585	20491
585	23219
586	12394
586	19274
586	23681
587	1659
587	1785
587	4288
587	6937
587	7326
587	9311
587	11768
587	13742
587	15479
587	16770
587	17510
587	23855
588	162
588	2353
588	2541
588	2653
588	6912
588	7964
588	13780
588	15481
588	18418
588	19945
588	20851
588	21420
588	24698
588	25676
589	3452
589	10203
589	12050
590	8754
590	26509
591	1873
